t,type,lat,lon,var,n,v,v_fill
2021,1,1.9,24.9,2,44,18,18
2021,1,1.9,24.9,3,44,0.4378574403332261,0.4378574403332261
2021,1,1.9,24.9,4,44,1172,1172
2021,1,1.9,24.9,5,44,5.8872792913857515,5.8872792913857515
2021,1,1.9,24.9,6,44,61.779471596045774,61.779471596045774
2021,1,1.9,24.9,7,44,0.2026258620405751,0.2026258620405751
2021,1,1.9,24.9,8,44,0.2061254791183974,0.2061254791183974
2021,1,1.9,24.9,9,44,0.1471612518979342,0.1471612518979342
2021,1,11.2,14.3,1,173187,0.5068109223481139,0.5068109223481139
2021,1,11.2,14.3,2,173187,15.5,15.700000000000001
2021,1,11.2,14.3,3,173187,0.4845976857859577,0.4812528821073645
2021,1,11.2,14.3,4,173187,2430,2430
2021,1,11.2,14.3,5,173187,2.510057826560644,2.510057826560644
2021,1,11.2,14.3,6,173187,58.863520613001334,58.863520613001334
2021,1,11.2,14.3,7,173187,0.0509200755983591,0.0509200755983591
2021,1,11.2,14.3,8,173187,0.8548934984952296,0.7072777364424101
2021,1,11.2,14.3,9,173187,0.0094374601204865,0.009457633507486761
2021,1,6.8,20.6,1,33571,0.5159145619325496,0.5159145619325496
2021,1,6.8,20.6,2,33571,18.3,18.3
2021,1,6.8,20.6,3,33571,0.4263399890050768,0.4263399890050768
2021,1,6.8,20.6,4,33571,1038,1038
2021,1,6.8,20.6,5,33571,3.406654697754586,3.406654697754586
2021,1,6.8,20.6,6,33571,57.76754564173101,57.76754564173101
2021,1,6.8,20.6,7,33571,0.014136857869492,0.014136857869492
2021,1,6.8,20.6,8,33571,0.0391776544743883,0.0391776544743883
2021,1,6.8,20.6,9,33571,0.0529397040399498,0.0529397040399498
2021,1,32.7,36.9,1,19,0.49654734751289237,0.49654734751289237
2021,1,32.7,36.9,2,19,21.3,21.3
2021,1,32.7,36.9,3,19,0.3421846671389397,0.3421846671389397
2021,1,32.7,36.9,4,19,4729,4729
2021,1,32.7,36.9,5,19,6.258999824523926,6.258999824523926
2021,1,32.7,36.9,6,19,72.61969757080078,72.61969757080078
2021,1,32.7,36.9,7,19,0.0481667183101098,0.0481667183101098
2021,1,32.7,36.9,8,19,0.5067688673057064,0.5067688673057064
2021,1,32.7,36.9,9,19,0.1734499666667771,0.1734499666667771
2021,1,35.2,37,1,506,0.4966047126997265,0.4966047126997265
2021,1,35.2,37,2,506,21.3,21.3
2021,1,35.2,37,3,506,0.3420473030319169,0.3420473030319169
2021,1,35.2,37,4,506,4395,4395
2021,1,35.2,37,5,506,5.144848711414583,5.144848711414583
2021,1,35.2,37,6,506,72.03387266549794,72.03387266549794
2021,1,35.2,37,7,506,0.2270815227901418,0.2270815227901418
2021,1,35.2,37,8,506,0.5811229738428069,0.5811229738428069
2021,1,35.2,37,9,506,0.08290753004144,0.08290753004144
2021,1,-1,28.7,1,3592,0.533288917502088,0.524036572526897
2021,1,-1,28.7,2,3592,16.400000000000002,16.400000000000002
2021,1,-1,28.7,3,3592,0.4613236895004013,0.4613236895004013
2021,1,-1,28.7,4,3592,1420,1420
2021,1,-1,28.7,5,3592,6.547353535820346,6.547353535820346
2021,1,-1,28.7,6,3592,64.37366991959924,64.37366991959924
2021,1,-1,28.7,7,3592,0.1867448240711592,0.1867448240711592
2021,1,-1,28.7,8,3592,0.4021144184386874,0.4021144184386874
2021,1,-1,28.7,9,3592,0.221763003861964,0.221763003861964
2021,1,36,38.9,1,9,0.49660853622521844,0.49660853622521844
2021,1,36,38.9,2,9,21.3,21.3
2021,1,36,38.9,3,9,0.3419794084070806,0.3419794084070806
2021,1,36,38.9,4,9,3208,3208
2021,1,36,38.9,5,9,3.2861392372324176,3.2861392372324176
2021,1,36,38.9,6,9,73.080731963652255,73.080731963652255
2021,1,36,38.9,7,9,0.1251802005467499,0.1251802005467499
2021,1,36,38.9,8,9,0.5797609319811884,0.5797609319811884
2021,1,36,38.9,9,9,0.1959413559846659,0.1959413559846659
2021,1,0.5,29.6,1,3878,0.533288917502088,0.524036572526897
2021,1,0.5,29.6,2,3878,16.400000000000002,16.400000000000002
2021,1,0.5,29.6,3,3878,0.46132368950040137,0.46132368950040137
2021,1,0.5,29.6,4,3878,1420,1420
2021,1,0.5,29.6,5,3878,6.547353535820346,6.547353535820346
2021,1,0.5,29.6,6,3878,64.37366991959924,64.37366991959924
2021,1,0.5,29.6,7,3878,0.1867448240711592,0.1867448240711592
2021,1,0.5,29.6,8,3878,0.40211441843868745,0.40211441843868745
2021,1,0.5,29.6,9,3878,0.221763003861964,0.221763003861964
2021,1,5.1,19.4,1,2800,0.5047304085606841,0.5047304085606841
2021,1,5.1,19.4,2,2800,18.5,18.5
2021,1,5.1,19.4,3,2800,0.4099818103182472,0.4099818103182472
2021,1,5.1,19.4,4,2800,1108,1108
2021,1,5.1,19.4,5,2800,4.616290101923874,4.616290101923874
2021,1,5.1,19.4,6,2800,52.64929025432898,52.67415305670332
2021,1,5.1,19.4,7,2800,0.0025009827517026,0.00495790826635734
2021,1,5.1,19.4,8,2800,0.0760930098103727,0.0760930098103727
2021,1,5.1,19.4,9,2800,0.0601556217149951,0.0601556217149951
2021,5,-3.6,-52,1,40,0.4959162354430847,0.4959162354430847
2021,5,-3.6,-52,2,40,27.1,27.1
2021,5,-3.6,-52,3,40,0.2737979164612541,0.2737979164612541
2021,5,-3.6,-52,4,40,10496,10496
2021,5,-3.6,-52,5,40,7.174888078314275,7.174888078314275
2021,5,-3.6,-52,6,40,71.85870480033074,71.85870480033074
2021,5,-3.6,-52,7,40,0.2928354838321871,0.2928354838321871
2021,5,-3.6,-52,8,40,0.0225141061560071,0.0350575808100764
2021,5,-3.6,-52,9,40,0.2687707916996745,0.2687707916996745
2021,6,-5.5,119.6,1,90,0.514867806899933,0.514867806899933
2021,6,-5.5,119.6,2,90,27.8,27.8
2021,6,-5.5,119.6,3,90,0.2824890702288803,0.2824890702288803
2021,6,-5.5,119.6,4,90,11338,11338
2021,6,-5.5,119.6,5,90,8.323549321681227,8.323549321681227
2021,6,-5.5,119.6,6,90,67.42022285200865,67.42022285200865
2021,6,-5.5,119.6,7,90,0.1517200162635155,0.1517200162635155
2021,6,-5.5,119.6,8,90,0.503813226712978,0.503813226712978
2021,6,-5.5,119.6,9,90,0.0162093039375328,0.0162093039375328
2021,6,-0.6,100.6,1,14,0.508075933281873,0.508075933281873
2021,6,-0.6,100.6,2,14,27.700000000000006,27.700000000000006
2021,6,-0.6,100.6,3,14,0.2906685902510006,0.2906685902510006
2021,6,-0.6,100.6,4,14,11853,11853
2021,6,-0.6,100.6,5,14,9.607977674792048,9.607977674792048
2021,6,-0.6,100.6,6,14,68.71548733287125,68.71548733287125
2021,6,-0.6,100.6,7,14,0.2519009365523022,0.2519009365523022
2021,6,-0.6,100.6,8,14,0.5477131189286167,0.5477131189286167
2021,6,-0.6,100.6,9,14,0.0389134691373389,0.0389134691373389
2021,4,-19.7,-40.4,1,414,0.5098289783251333,0.5098289783251333
2021,4,-19.7,-40.4,2,414,33.5,33.5
2021,4,-19.7,-40.4,3,414,0.1967776346431571,0.1967776346431571
2021,4,-19.7,-40.4,4,414,18472,18472
2021,4,-19.7,-40.4,5,414,8.25776686026816,8.25776686026816
2021,4,-19.7,-40.4,6,414,72.60195513483978,72.60195513483978
2021,4,-19.7,-40.4,7,414,0.2796490615274363,0.2796490615274363
2021,4,-19.7,-40.4,8,414,0.04089006391129249,0.04089006391129249
2021,4,-19.7,-40.4,9,414,0.512264775094272,0.512264775094272
2021,5,-7.2,109.7,1,11,0.5082264794446608,0.5082264794446608
2021,5,-7.2,109.7,2,11,33.1,33.1
2021,5,-7.2,109.7,3,11,0.2289181574405279,0.2289181574405279
2021,5,-7.2,109.7,4,11,12560,12560
2021,5,-7.2,109.7,5,11,7.657766155876021,7.657766155876021
2021,5,-7.2,109.7,6,11,69.1742784657826,69.1742784657826
2021,5,-7.2,109.7,7,11,0.2076229056353262,0.2076229056353262
2021,5,-7.2,109.7,8,11,0.7072777364424101,0.7072777364424101
2021,5,-7.2,109.7,9,11,0.0598402697221214,0.0598402697221214
2021,5,-7.9,112.6,1,65,0.5104474834262751,0.5104474834262751
2021,5,-7.9,112.6,2,65,33.800000000000004,33.800000000000004
2021,5,-7.9,112.6,3,65,0.2206534989472572,0.2206534989472572
2021,5,-7.9,112.6,4,65,13220,13220
2021,5,-7.9,112.6,5,65,7.953253855887556,7.953253855887556
2021,5,-7.9,112.6,6,65,67.6837116923359,67.6837116923359
2021,5,-7.9,112.6,7,65,0.2364569172431935,0.2364569172431935
2021,5,-7.9,112.6,8,65,0.6608180255537413,0.6608180255537413
2021,5,-7.9,112.6,9,65,0.0988710527118709,0.0988710527118709
2021,4,-9.1,-70.7,1,41013,0.5002377008744613,0.5002377008744613
2021,4,-9.1,-70.7,2,41013,25.4,25.4
2021,4,-9.1,-70.7,3,41013,0.3021921444120758,0.3021921444120758
2021,4,-9.1,-70.7,4,41013,10461,10461
2021,4,-9.1,-70.7,5,41013,7.284137890190029,7.284137890190029
2021,4,-9.1,-70.7,6,41013,71.80653742486551,71.80653742486551
2021,4,-9.1,-70.7,7,41013,0.1769385456917012,0.1769385456917012
2021,4,-9.1,-70.7,8,41013,9.363535864576e-4,0.0350575808100764
2021,4,-9.1,-70.7,9,41013,0.5600850395513192,0.5600850395513192
2021,4,-22.2,-42.6,1,19,0.5277378758658062,0.524036572526897
2021,4,-22.2,-42.6,2,19,36.1,36.1
2021,4,-22.2,-42.6,3,19,0.1773513703555945,0.1773513703555945
2021,4,-22.2,-42.6,4,19,18620,18620
2021,4,-22.2,-42.6,5,19,9.30533882158458,9.30533882158458
2021,4,-22.2,-42.6,6,19,74.40407070537753,74.40407070537753
2021,4,-22.2,-42.6,7,19,0.7291476229017091,0.5750309884091482
2021,4,-22.2,-42.6,8,19,0.0089271043849817,0.0350575808100764
2021,4,-22.2,-42.6,9,19,0.1617139746470269,0.1617139746470269
2021,4,-5.8,-36.5,1,33,0.5151958782383093,0.5151958782383093
2021,4,-5.8,-36.5,2,33,31.800000000000004,31.800000000000004
2021,4,-5.8,-36.5,3,33,0.2100054723244969,0.2100054723244969
2021,4,-5.8,-36.5,4,33,16722,16722
2021,4,-5.8,-36.5,5,33,7.556311400876419,7.556311400876419
2021,4,-5.8,-36.5,6,33,71.89508933182458,71.89508933182458
2021,4,-5.8,-36.5,7,33,0.2593573555791002,0.2593573555791002
2021,4,-5.8,-36.5,8,33,0.1040037875902524,0.1040037875902524
2021,4,-5.8,-36.5,9,33,0.2883349887800085,0.2883349887800085
2021,4,-30.5,-53.2,1,53,0.5177112898820332,0.5177112898820332
2021,4,-30.5,-53.2,2,53,36.9,36.9
2021,4,-30.5,-53.2,3,53,0.1739736990305245,0.1739736990305245
2021,4,-30.5,-53.2,4,53,18920,18920
2021,4,-30.5,-53.2,5,53,8.535114567529432,8.535114567529432
2021,4,-30.5,-53.2,6,53,73.67576101020725,73.67576101020725
2021,4,-30.5,-53.2,7,53,0.2984176700961999,0.2984176700961999
2021,4,-30.5,-53.2,8,53,0.22980858851837108,0.22980858851837108
2021,4,-30.5,-53.2,9,53,0.058558088857589403,0.058558088857589403
2021,4,-22.6,-49.1,1,15,0.5170687681364078,0.5170687681364078
2021,4,-22.6,-49.1,2,15,35,35
2021,4,-22.6,-49.1,3,15,0.1805546691825303,0.1805546691825303
2021,4,-22.6,-49.1,4,15,20521,20521
2021,4,-22.6,-49.1,5,15,9.060805609753327,9.060805609753327
2021,4,-22.6,-49.1,6,15,74.01976678478027,74.01976678478027
2021,4,-22.6,-49.1,7,15,0.6263838421056364,0.5750309884091482
2021,4,-22.6,-49.1,8,15,0.1208541741736206,0.1208541741736206
2021,4,-22.6,-49.1,9,15,0.1667599522284871,0.1667599522284871
2021,6,-3.8,-63.4,1,660,0.4972772689439112,0.4972772689439112
2021,6,-3.8,-63.4,2,660,25.9,25.9
2021,6,-3.8,-63.4,3,660,0.294785933141108,0.294785933141108
2021,6,-3.8,-63.4,4,660,11672,11672
2021,6,-3.8,-63.4,5,660,7.955791764902739,7.955791764902739
2021,6,-3.8,-63.4,6,660,72.75608615308862,72.75608615308862
2021,6,-3.8,-63.4,7,660,0.4952865538577561,0.4952865538577561
2021,6,-3.8,-63.4,8,660,6.498030480673e-4,0.0350575808100764
2021,6,-3.8,-63.4,9,660,0.0995158119798332,0.0995158119798332
2021,6,-5.2,-39.4,1,75,0.5147732881796758,0.5147732881796758
2021,6,-5.2,-39.4,2,75,30.8,30.8
2021,6,-5.2,-39.4,3,75,0.223788701677517,0.223788701677517
2021,6,-5.2,-39.4,4,75,14362,14362
2021,6,-5.2,-39.4,5,75,6.971770996963193,6.971770996963193
2021,6,-5.2,-39.4,6,75,72.55759887883832,72.55759887883832
2021,6,-5.2,-39.4,7,75,0.3320115816096858,0.3320115816096858
2021,6,-5.2,-39.4,8,75,0.0517268933030661,0.0517268933030661
2021,6,-5.2,-39.4,9,75,0.1544952811564092,0.1544952811564092
2021,6,-15.9,-50.3,1,19,0.5054242569791286,0.5054242569791286
2021,6,-15.9,-50.3,2,19,32.7,32.7
2021,6,-15.9,-50.3,3,19,0.2047092184439261,0.2047092184439261
2021,6,-15.9,-50.3,4,19,18416,18416
2021,6,-15.9,-50.3,5,19,7.99680923666539,7.99680923666539
2021,6,-15.9,-50.3,6,19,73.30038616787796,73.30038616787796
2021,6,-15.9,-50.3,7,19,0.2518195922784454,0.2518195922784454
2021,6,-15.9,-50.3,8,19,0.136057613486257,0.136057613486257
2021,6,-15.9,-50.3,9,19,0.3209150226018362,0.3209150226018362
2021,6,-5.5,-45.3,1,1762,0.5037251370179378,0.5037251370179378
2021,6,-5.5,-45.3,2,1762,27.1,27.1
2021,6,-5.5,-45.3,3,1762,0.2734900352289039,0.2734900352289039
2021,6,-5.5,-45.3,4,1762,10633,10633
2021,6,-5.5,-45.3,5,1762,6.386269640104098,6.386269640104098
2021,6,-5.5,-45.3,6,1762,70.85759614469106,70.85759614469106
2021,6,-5.5,-45.3,7,1762,0.1846652138491818,0.1846652138491818
2021,6,-5.5,-45.3,8,1762,0.0440082600508364,0.0440082600508364
2021,6,-5.5,-45.3,9,1762,0.2438726279721142,0.2438726279721142
2021,6,-12.7,-55.4,1,118,0.489506165798548,0.489506165798548
2021,6,-12.7,-55.4,2,118,31.3,31.3
2021,6,-12.7,-55.4,3,118,0.22297447125119638,0.22297447125119638
2021,6,-12.7,-55.4,4,118,16583,16583
2021,6,-12.7,-55.4,5,118,7.864869816639201,7.864869816639201
2021,6,-12.7,-55.4,6,118,73.3203366798902,73.3203366798902
2021,6,-12.7,-55.4,7,118,0.1560631921672837,0.1560631921672837
2021,6,-12.7,-55.4,8,118,0.20103619056532207,0.20103619056532207
2021,6,-12.7,-55.4,9,118,0.2983635993282654,0.2983635993282654
2021,6,-22.6,-49.1,1,1844,0.5170687681364078,0.5170687681364078
2021,6,-22.6,-49.1,2,1844,35,35
2021,6,-22.6,-49.1,3,1844,0.1805546691825303,0.1805546691825303
2021,6,-22.6,-49.1,4,1844,20521,20521
2021,6,-22.6,-49.1,5,1844,9.060805609753325,9.060805609753325
2021,6,-22.6,-49.1,6,1844,74.01976678478027,74.01976678478027
2021,6,-22.6,-49.1,7,1844,0.6263838421056364,0.5750309884091482
2021,6,-22.6,-49.1,8,1844,0.1208541741736206,0.1208541741736206
2021,6,-22.6,-49.1,9,1844,0.1667599522284871,0.1667599522284871
2021,5,-5.8,-36.5,1,228,0.5151958782383093,0.5151958782383093
2021,5,-5.8,-36.5,2,228,31.8,31.8
2021,5,-5.8,-36.5,3,228,0.21000547232449687,0.21000547232449687
2021,5,-5.8,-36.5,4,228,16722,16722
2021,5,-5.8,-36.5,5,228,7.556311400876419,7.556311400876419
2021,5,-5.8,-36.5,6,228,71.89508933182458,71.89508933182458
2021,5,-5.8,-36.5,7,228,0.2593573555791002,0.2593573555791002
2021,5,-5.8,-36.5,8,228,0.10400378759025242,0.10400378759025242
2021,5,-5.8,-36.5,9,228,0.2883349887800085,0.2883349887800085
2021,1,9.7,32.8,1,8840,0.473461691080979,0.47596342747310305
2021,1,9.7,32.8,2,8840,18.6,18.6
2021,1,9.7,32.8,3,8840,0.4182547921620053,0.4182547921620053
2021,1,9.7,32.8,4,8840,855,855
2021,1,9.7,32.8,5,8840,6.175615886047856,6.175615886047856
2021,1,9.7,32.8,6,8840,56.799168056520045,56.799168056520045
2021,1,9.7,32.8,7,8840,0.0179903320716835,0.0179903320716835
2021,1,9.7,32.8,8,8840,0.1293598896229066,0.1293598896229066
2021,1,9.7,32.8,9,8840,0.8384155366975082,0.706325546223596
2021,1,12.2,5.5,1,5260,0.4972842172018801,0.4972842172018801
2021,1,12.2,5.5,2,5260,15.7,15.700000000000001
2021,1,12.2,5.5,3,5260,0.48206113414110047,0.4812528821073645
2021,1,12.2,5.5,4,5260,3302,3302
2021,1,12.2,5.5,5,5260,3.351715761068579,3.351715761068579
2021,1,12.2,5.5,6,5260,52.55096529048688,52.67415305670332
2021,1,12.2,5.5,7,5260,0.0121535806843376,0.0121535806843376
2021,1,12.2,5.5,8,5260,0.7069219409766199,0.7069219409766199
2021,1,12.2,5.5,9,5260,0.26354644930185,0.26354644930185
2021,1,13.7,5.3,1,319,0.4948917380044328,0.4948917380044328
2021,1,13.7,5.3,2,319,16,16
2021,1,13.7,5.3,3,319,0.4762398219139853,0.4762398219139853
2021,1,13.7,5.3,4,319,3070,3070
2021,1,13.7,5.3,5,319,1.8004520437722624,1.94273097061134
2021,1,13.7,5.3,6,319,47.80137110981407,52.67415305670332
2021,1,13.7,5.3,7,319,0.0427359524607189,0.0427359524607189
2021,1,13.7,5.3,8,319,0.6549835085400232,0.6549835085400232
2021,1,13.7,5.3,9,319,0.2442014234584192,0.2442014234584192
2021,1,11.5,8.5,1,25,0.4733754588311726,0.47596342747310305
2021,1,11.5,8.5,2,25,16.2,16.2
2021,1,11.5,8.5,3,25,0.4697941374577391,0.4697941374577391
2021,1,11.5,8.5,4,25,4806,4806
2021,1,11.5,8.5,5,25,5.2150540351867685,5.2150540351867685
2021,1,11.5,8.5,6,25,49.80400085449221,52.67415305670332
2021,1,11.5,8.5,7,25,0.2920171250177255,0.2920171250177255
2021,1,11.5,8.5,8,25,0.6038769913252562,0.6038769913252562
2021,1,11.5,8.5,9,25,0.10405464554271698,0.10405464554271698
2021,1,10.7,7.5,1,335,0.4923200576351248,0.4923200576351248
2021,1,10.7,7.5,2,335,16.5,16.5
2021,1,10.7,7.5,3,335,0.4627126110380669,0.4627126110380669
2021,1,10.7,7.5,4,335,6341,6341
2021,1,10.7,7.5,5,335,6.299778126750128,6.299778126750128
2021,1,10.7,7.5,6,335,48.33931256473167,52.67415305670332
2021,1,10.7,7.5,7,335,0.1220466072448968,0.1220466072448968
2021,1,10.7,7.5,8,335,0.6101601902454066,0.6101601902454066
2021,1,10.7,7.5,9,335,0.2008982874286941,0.2008982874286941
2021,7,-36.8,174.7,1,27,0.5149030482833257,0.5149030482833257
2021,7,-36.8,174.7,2,27,33.7,33.7
2021,7,-36.8,174.7,3,27,0.2016020766674585,0.2016020766674585
2021,7,-36.8,174.7,4,27,57028,56781
2021,7,-36.8,174.7,5,27,13.40267848968506,13.36141967773438
2021,7,-36.8,174.7,6,27,83.36330413818361,81.64717809883138
2021,7,-36.8,174.7,7,27,0.8921540465047505,0.5750309884091482
2021,7,-36.8,174.7,8,27,0.0025964662831494995,0.0350575808100764
2021,7,-36.8,174.7,9,27,0.04059573923873489,0.04059573923873489
2021,4,36.9,-87.5,1,3,0.5102056224563295,0.5102056224563295
2021,4,36.9,-87.5,2,3,37.7,37.7
2021,4,36.9,-87.5,3,3,0.18258991084887746,0.18258991084887746
2021,4,36.9,-87.5,4,3,48779,48779
2021,4,36.9,-87.5,5,3,13.288058522981428,13.288058522981428
2021,4,36.9,-87.5,6,3,74.36433257677545,74.36433257677545
2021,4,36.9,-87.5,7,3,0.3412582341647355,0.3412582341647355
2021,4,36.9,-87.5,8,3,0.2758022500519677,0.2758022500519677
2021,4,36.9,-87.5,9,3,0.1269989578269522,0.1269989578269522
2021,4,36.9,-87.2,1,3,0.5102056224563295,0.5102056224563295
2021,4,36.9,-87.2,2,3,37.7,37.7
2021,4,36.9,-87.2,3,3,0.18258991084887746,0.18258991084887746
2021,4,36.9,-87.2,4,3,48779,48779
2021,4,36.9,-87.2,5,3,13.288058522981428,13.288058522981428
2021,4,36.9,-87.2,6,3,74.36433257677545,74.36433257677545
2021,4,36.9,-87.2,7,3,0.3412582341647355,0.3412582341647355
2021,4,36.9,-87.2,8,3,0.2758022500519677,0.2758022500519677
2021,4,36.9,-87.2,9,3,0.1269989578269522,0.1269989578269522
2021,4,37.6,-83.2,1,1617,0.5102056224563295,0.5102056224563295
2021,4,37.6,-83.2,2,1617,37.7,37.7
2021,4,37.6,-83.2,3,1617,0.1825899108488775,0.1825899108488775
2021,4,37.6,-83.2,4,1617,48779,48779
2021,4,37.6,-83.2,5,1617,13.288058522981428,13.288058522981428
2021,4,37.6,-83.2,6,1617,74.36433257677545,74.36433257677545
2021,4,37.6,-83.2,7,1617,0.34125823416473544,0.34125823416473544
2021,4,37.6,-83.2,8,1617,0.2758022500519677,0.2758022500519677
2021,4,37.6,-83.2,9,1617,0.1269989578269522,0.1269989578269522
2021,5,58.4,-134.2,1,20,0.4808188991362739,0.4808188991362739
2021,5,58.4,-134.2,2,20,33.800000000000004,33.800000000000004
2021,5,58.4,-134.2,3,20,0.2094304920372024,0.2094304920372024
2021,5,58.4,-134.2,4,20,74833,56781
2021,5,58.4,-134.2,5,20,13.910436630249023,13.36141967773438
2021,5,58.4,-134.2,6,20,76.61119842529297,76.61119842529297
2021,5,58.4,-134.2,7,20,0.3918664956679126,0.3918664956679126
2021,5,58.4,-134.2,8,20,0.0029362163928889,0.0350575808100764
2021,5,58.4,-134.2,9,20,7.287016185056533e-8,0.009457633507486761
2021,4,34.7,65.2,1,30,0.4481964701895234,0.47596342747310305
2021,4,34.7,65.2,2,30,18.2,18.2
2021,4,34.7,65.2,3,30,0.4336702954362506,0.4336702954362506
2021,4,34.7,65.2,4,30,1960,1960
2021,4,34.7,65.2,5,30,2.1360439866433762,2.1360439866433762
2021,4,34.7,65.2,6,30,61.37841737844438,61.37841737844438
2021,4,34.7,65.2,7,30,0.0015566950765132,0.00495790826635734
2021,4,34.7,65.2,8,30,0.0893995845447227,0.0893995845447227
2021,4,34.7,65.2,9,30,0.6157536456013083,0.6157536456013083
2021,4,-14.8,34.8,1,200,0.5107059323714789,0.5107059323714789
2021,4,-14.8,34.8,2,200,17.7,17.7
2021,4,-14.8,34.8,3,200,0.4322450532463462,0.4322450532463462
2021,4,-14.8,34.8,4,200,1462,1462
2021,4,-14.8,34.8,5,200,3.840739488601685,3.840739488601685
2021,4,-14.8,34.8,6,200,62.73539733886719,62.73539733886719
2021,4,-14.8,34.8,7,200,0.0058956371967931,0.0058956371967931
2021,4,-14.8,34.8,8,200,0.5648340565086086,0.5648340565086086
2021,4,-14.8,34.8,9,200,0.2961165420160397,0.2961165420160397
2021,3,0.7,127.9,1,169,0.48914139717232036,0.48914139717232036
2021,3,0.7,127.9,2,169,24.299999999999997,24.299999999999997
2021,3,0.7,127.9,3,169,0.33040685013651,0.33040685013651
2021,3,0.7,127.9,4,169,9028,9028
2021,3,0.7,127.9,5,169,9.739441871643065,9.739441871643065
2021,3,0.7,127.9,6,169,64.02928161621094,64.02928161621094
2021,3,0.7,127.9,7,169,0.10472454540054839,0.10472454540054839
2021,3,0.7,127.9,8,169,0.0953558921119836,0.0953558921119836
2021,3,0.7,127.9,9,169,0.2374076088795937,0.2374076088795937
2021,6,18.1,121.2,1,80,0.4864272032586056,0.4864272032586056
2021,6,18.1,121.2,2,80,24.6,24.6
2021,6,18.1,121.2,3,80,0.3154705475891781,0.3154705475891781
2021,6,18.1,121.2,4,80,9851,9851
2021,6,18.1,121.2,5,80,9.29006737277057,9.29006737277057
2021,6,18.1,121.2,6,80,71.92477989352857,71.92477989352857
2021,6,18.1,121.2,7,80,0.0031545744050439,0.00495790826635734
2021,6,18.1,121.2,8,80,0.4722149711814086,0.4722149711814086
2021,6,18.1,121.2,9,80,0.0552412162959521,0.0552412162959521
2021,4,-14.9,133.2,1,211,0.4845052301446678,0.4845052301446678
2021,4,-14.9,133.2,2,211,31.700000000000003,31.700000000000003
2021,4,-14.9,133.2,3,211,0.2359470610514244,0.2359470610514244
2021,4,-14.9,133.2,4,211,72069,56781
2021,4,-14.9,133.2,5,211,12.602821350097653,12.602821350097653
2021,4,-14.9,133.2,6,211,79.635528564453125,79.635528564453125
2021,4,-14.9,133.2,7,211,0.36459661367185675,0.36459661367185675
2021,4,-14.9,133.2,8,211,0.003664434258762,0.0350575808100764
2021,4,-14.9,133.2,9,211,0.2584892223933835,0.2584892223933835
2021,4,41.4,-97.1,1,104,0.5058638318457679,0.5058638318457679
2021,4,41.4,-97.1,2,104,35.4,35.4
2021,4,41.4,-97.1,3,104,0.1974561998964298,0.1974561998964298
2021,4,41.4,-97.1,4,104,66081,56781
2021,4,41.4,-97.1,5,104,13.910101697013541,13.36141967773438
2021,4,41.4,-97.1,6,104,78.07698641728784,78.07698641728784
2021,4,41.4,-97.1,7,104,0.4961698776107702,0.4961698776107702
2021,4,41.4,-97.1,8,104,0.3363384184052174,0.3363384184052174
2021,4,41.4,-97.1,9,104,0.1281425344948835,0.1281425344948835
2021,7,-1.4,122.9,1,7,0.4888251149872746,0.4888251149872746
2021,7,-1.4,122.9,2,7,26.5,26.5
2021,7,-1.4,122.9,3,7,0.3061587425244395,0.3061587425244395
2021,7,-1.4,122.9,4,7,9526,9526
2021,7,-1.4,122.9,5,7,9.041481971740724,9.041481971740724
2021,7,-1.4,122.9,6,7,65.74129486083986,65.74129486083986
2021,7,-1.4,122.9,7,7,0.0613697786629153,0.0613697786629153
2021,7,-1.4,122.9,8,7,0.185725708107485,0.185725708107485
2021,7,-1.4,122.9,9,7,0.3585609666059478,0.3585609666059478
2021,4,33.9,-79,1,9,0.5155638088917995,0.5155638088917995
2021,4,33.9,-79,2,9,37.6,37.6
2021,4,33.9,-79,3,9,0.1811005015556389,0.1811005015556389
2021,4,33.9,-79,4,9,50753,50753
2021,4,33.9,-79,5,9,13.542551575025549,13.36141967773438
2021,4,33.9,-79,6,9,75.34090187887732,75.34090187887732
2021,4,33.9,-79,7,9,0.2945260008478511,0.2945260008478511
2021,4,33.9,-79,8,9,0.1719536645405557,0.1719536645405557
2021,4,33.9,-79,9,9,0.1250006418304063,0.1250006418304063
2021,6,0.8,99.4,1,4,0.5041353041167539,0.5041353041167539
2021,6,0.8,99.4,2,4,25.700000000000003,25.700000000000003
2021,6,0.8,99.4,3,4,0.3053421591368008,0.3053421591368008
2021,6,0.8,99.4,4,4,11464,11464
2021,6,0.8,99.4,5,4,9.580430986959756,9.580430986959756
2021,6,0.8,99.4,6,4,67.30149024216276,67.30149024216276
2021,6,0.8,99.4,7,4,0.3388103328190761,0.3388103328190761
2021,6,0.8,99.4,8,4,0.4388081910746746,0.4388081910746746
2021,6,0.8,99.4,9,4,0.0591530125991755,0.0591530125991755
2021,7,2.3,128.4,1,40,0.4891413971723204,0.4891413971723204
2021,7,2.3,128.4,2,40,24.3,24.3
2021,7,2.3,128.4,3,40,0.33040685013651,0.33040685013651
2021,7,2.3,128.4,4,40,9028,9028
2021,7,2.3,128.4,5,40,9.739441871643065,9.739441871643065
2021,7,2.3,128.4,6,40,64.02928161621094,64.02928161621094
2021,7,2.3,128.4,7,40,0.1047245454005484,0.1047245454005484
2021,7,2.3,128.4,8,40,0.0953558921119836,0.0953558921119836
